mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,param_clf__solver,param_preproc__n_features_to_select,param_preproc__step,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
1.284123945236206,0.06277739421282463,0.011745786666870118,0.0022040518165989576,0.75,l2,lbfgs,110,2,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2459517002105713,0.09247285183196628,0.010767126083374023,0.0010942778080670894,0.75,l2,lbfgs,120,1,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6506088733673095,0.03459738928740993,0.008510589599609375,0.0006773113229826613,0.75,l2,lbfgs,120,2,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.8755096435546874,0.2674441831691523,0.010120534896850586,0.0014282370335693807,0.9,l2,lbfgs,100,1,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.6436394214630128,0.2424300145735963,0.010004901885986328,0.003759115188688872,0.9,l2,lbfgs,100,2,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.9805377006530762,0.0695689178213295,0.010842847824096679,0.0023489619009513835,0.9,l2,lbfgs,110,1,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.4610173225402832,0.19464168948668936,0.011260080337524413,0.002373523476040628,0.9,l2,lbfgs,110,2,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1662063598632812,0.09096560214683445,0.008547592163085937,0.0006237888204231104,0.9,l2,lbfgs,120,1,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.7009081363677978,0.028048697848509337,0.010154914855957032,0.001638641908954844,0.9,l2,lbfgs,120,2,"{'clf__C': 0.9, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.8748262882232667,0.09757071362479837,0.009700632095336914,0.0014111940521078232,0.95,l2,lbfgs,100,1,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
