mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__algorithm,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_preproc__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.01842155456542969,0.0005589069862928529,0.0463470458984375,0.0032763289620510515,auto,10,2,distance,80,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 80}",0.7611788617886179,0.7479674796747967,0.7367886178861789,0.7459349593495935,0.7560975609756098,0.7495934959349594,0.008444137430016667,193,0.7454103415468672,0.7314048533262697,0.7234257347412365,0.731136276814521,0.7405233526285868,0.7343801118114962,0.007730179574767676,193
0.01913485527038574,0.0008246066949487453,0.04992175102233887,0.0024463439672719658,auto,10,2,distance,90,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 90}",0.8739837398373984,0.8617886178861789,0.8384146341463414,0.8861788617886179,0.8902439024390244,0.8701219512195122,0.01872126656856824,145,0.8623234773541738,0.8604186144590382,0.8218715615804291,0.8837311290529412,0.8851061799945221,0.8626901924882209,0.02287641879019519,145
0.01951432228088379,0.00045095985279301217,0.05280647277832031,0.0025284030743012494,auto,10,2,distance,100,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9136178861788617,0.8932926829268293,0.9105691056910569,0.9227642276422764,0.91260162601626,0.010812549657130379,97,0.9153577691305212,0.8983136105352436,0.8773383897672283,0.897679805872291,0.9106228198429415,0.899862479029645,0.013193836459155494,97
0.019219303131103517,0.0006930446236966001,0.05235676765441895,0.004138559069494211,auto,10,2,distance,110,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 110}",0.9563008130081301,0.9400406504065041,0.9522357723577236,0.9441056910569106,0.9715447154471545,0.9528455284552846,0.010975609756097562,53,0.9466850966958287,0.9272288948356021,0.9401036550959199,0.9341690924173236,0.9644832436566247,0.9425339965402598,0.012721048700392005,53
0.019246530532836915,0.001087279194697957,0.05319437980651855,0.004236296205339543,auto,10,2,distance,120,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,13,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,13
0.01875767707824707,0.0007849111525020285,0.13800382614135742,0.005473696949144623,auto,15,1,uniform,80,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 80}",0.7571138211382114,0.7367886178861789,0.7327235772357723,0.7388211382113821,0.758130081300813,0.7447154471544716,0.010724313787213773,235,0.7432935303482485,0.7282764624937302,0.7211302086701401,0.725510634563552,0.7411529474697928,0.7318727567090928,0.008779160321115594,235
0.018381357192993164,0.0008150319511169023,0.14868292808532715,0.005018372541502757,auto,15,1,uniform,90,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 90}",0.866869918699187,0.8577235772357723,0.8323170731707317,0.8861788617886179,0.883130081300813,0.8652439024390244,0.01950160620538375,169,0.8585226034814206,0.8582731763379903,0.8185221360814493,0.8837311290529412,0.8812319979600188,0.860056208582764,0.023407375940742728,161
0.01860017776489258,0.00044120965377958654,0.1655217170715332,0.00699486824100468,auto,15,1,uniform,100,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 100}",0.9146341463414634,0.9065040650406504,0.891260162601626,0.9095528455284553,0.9227642276422764,0.9089430894308943,0.01041555119944631,127,0.9107183277494355,0.8942869193249353,0.8762207046030186,0.8969771055979774,0.9106228198429415,0.8977651754236616,0.012727817705069153,127
0.01826763153076172,0.0008098868644411496,0.1828714370727539,0.019033265648643435,auto,15,1,uniform,110,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 110}",0.9563008130081301,0.9451219512195121,0.9522357723577236,0.9512195121951219,0.9613821138211383,0.9532520325203251,0.00541581812783508,51,0.9466850966958287,0.9317882610565537,0.9401036550959199,0.9400192541447473,0.9559209162469563,0.9429034366480012,0.008043135479484464,51
0.02251582145690918,0.0036298497350808045,0.19684348106384278,0.0047494013963709945,auto,15,1,uniform,120,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9983739837398374,0.0008130081300813218,1,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.998983298560732,0.9983544372473245,0.0008382900906888609,1
0.01953549385070801,0.0008694827195202673,0.12532620429992675,0.004484884304309722,auto,15,1,distance,80,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 80}",0.7611788617886179,0.7367886178861789,0.7367886178861789,0.7459349593495935,0.758130081300813,0.7477642276422765,0.010311911295907182,227,0.7454103415468672,0.7282764624937302,0.7234257347412365,0.731136276814521,0.7411529474697928,0.7338803526132296,0.00817390790341308,225
0.018532466888427735,0.0004267345286470081,0.1366894245147705,0.0021863906730627716,auto,15,1,distance,90,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 90}",0.8719512195121951,0.8617886178861789,0.8384146341463414,0.8861788617886179,0.8902439024390244,0.8697154471544716,0.018654949439973624,147,0.8612331229558013,0.8604186144590382,0.8218715615804291,0.8837311290529412,0.8851061799945221,0.8624721216085464,0.022884070793510205,147
0.01927475929260254,0.0007512406126769854,0.1545997142791748,0.002251686646105194,auto,15,1,distance,100,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9136178861788617,0.8932926829268293,0.9105691056910569,0.9227642276422764,0.91260162601626,0.010812549657130379,97,0.9153577691305212,0.8983136105352436,0.8773383897672283,0.8974976290958953,0.9106228198429415,0.899826043674366,0.01320006377239485,99
0.02095022201538086,0.0016044378420583684,0.17025227546691896,0.008658217875375636,auto,15,1,distance,110,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 110}",0.9563008130081301,0.9451219512195121,0.9522357723577236,0.9512195121951219,0.9715447154471545,0.9552845528455285,0.008882834708704147,49,0.9466850966958287,0.9317882610565537,0.9401036550959199,0.9400192541447473,0.9644832436566247,0.944615902129935,0.011000279514565649,49
0.018987131118774415,0.0010937174450517592,0.17439875602722169,0.0014252833403339594,auto,15,1,distance,120,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,13,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,13
0.018320703506469728,0.0005769301154251247,0.06028671264648437,0.002474451306270861,auto,15,2,uniform,80,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 80}",0.7571138211382114,0.7367886178861789,0.7327235772357723,0.7388211382113821,0.758130081300813,0.7447154471544716,0.010724313787213773,235,0.7432935303482485,0.7282764624937302,0.7211302086701401,0.725510634563552,0.7411529474697928,0.7318727567090928,0.008779160321115594,235
0.019365453720092775,0.000940113264305693,0.06398463249206543,0.0024926121134378515,auto,15,2,uniform,90,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 90}",0.866869918699187,0.8577235772357723,0.8323170731707317,0.8861788617886179,0.883130081300813,0.8652439024390244,0.01950160620538375,169,0.8585226034814206,0.8582731763379903,0.8185221360814493,0.8837311290529412,0.8812319979600188,0.860056208582764,0.023407375940742728,161
0.01976003646850586,0.0010019095423420483,0.06712374687194825,0.0030649704403235703,auto,15,2,uniform,100,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 100}",0.9146341463414634,0.9065040650406504,0.891260162601626,0.9095528455284553,0.9227642276422764,0.9089430894308943,0.01041555119944631,127,0.9107183277494355,0.8942869193249353,0.8762207046030186,0.8969771055979774,0.9106228198429415,0.8977651754236616,0.012727817705069153,127
0.02060103416442871,0.0007911936694696734,0.06849069595336914,0.003846459543841046,auto,15,2,uniform,110,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 110}",0.9563008130081301,0.9451219512195121,0.9522357723577236,0.9512195121951219,0.9613821138211383,0.9532520325203251,0.00541581812783508,51,0.9466850966958287,0.9317882610565537,0.9401036550959199,0.9400192541447473,0.9559209162469563,0.9429034366480012,0.008043135479484464,51
0.02010045051574707,0.0010200915884520229,0.0674973487854004,0.0034680182959874483,auto,15,2,uniform,120,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9983739837398374,0.0008130081300813218,1,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.998983298560732,0.9983544372473245,0.0008382900906888609,1
0.019103574752807616,0.0010224626549819173,0.04735546112060547,0.0024915304241487583,auto,15,2,distance,80,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 80}",0.7611788617886179,0.7367886178861789,0.7367886178861789,0.7459349593495935,0.758130081300813,0.7477642276422765,0.010311911295907182,227,0.7454103415468672,0.7282764624937302,0.7234257347412365,0.731136276814521,0.7411529474697928,0.7338803526132296,0.00817390790341308,225
0.018741035461425783,0.0006295647899520736,0.04983630180358887,0.0029263747232688275,auto,15,2,distance,90,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 90}",0.8719512195121951,0.8617886178861789,0.8384146341463414,0.8861788617886179,0.8902439024390244,0.8697154471544716,0.018654949439973624,147,0.8612331229558013,0.8604186144590382,0.8218715615804291,0.8837311290529412,0.8851061799945221,0.8624721216085464,0.022884070793510205,147
0.01910223960876465,0.0009017067141841479,0.05034198760986328,0.002796899025889936,auto,15,2,distance,100,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9136178861788617,0.8932926829268293,0.9105691056910569,0.9227642276422764,0.91260162601626,0.010812549657130379,97,0.9153577691305212,0.8983136105352436,0.8773383897672283,0.8974976290958953,0.9106228198429415,0.899826043674366,0.01320006377239485,99
0.01862177848815918,0.0008737147846354264,0.05236353874206543,0.002825281584131336,auto,15,2,distance,110,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 110}",0.9563008130081301,0.9451219512195121,0.9522357723577236,0.9512195121951219,0.9715447154471545,0.9552845528455285,0.008882834708704147,49,0.9466850966958287,0.9317882610565537,0.9401036550959199,0.9400192541447473,0.9644832436566247,0.944615902129935,0.011000279514565649,49
0.01996455192565918,0.0006150772686141499,0.0516089916229248,0.0025690748667069638,auto,15,2,distance,120,"{'clf__algorithm': 'auto', 'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,13,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,13
0.029676342010498048,0.0012673093281043196,0.13730769157409667,0.004875733152087058,ball_tree,3,1,uniform,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.030682468414306642,0.0004960401897687457,0.1430534839630127,0.0009132422102150318,ball_tree,3,1,uniform,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 90}",0.8363821138211383,0.8617886178861789,0.834349593495935,0.8628048780487805,0.8963414634146342,0.8583333333333334,0.02251056405522103,181,0.8133794438497505,0.8604186144590382,0.8198355558392518,0.8619405593315707,0.8883998690321506,0.8487948085023523,0.028175772634068518,181
0.031728601455688475,0.0010614249219002756,0.15493698120117189,0.0023304275421364143,ball_tree,3,1,uniform,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.8800813008130082,0.8963414634146342,0.9012195121951219,0.01679014343744989,137,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8700970532590506,0.874217035267503,0.8870423891476173,0.018258897384954523,137
0.03314914703369141,0.000918806613129048,0.17126317024230958,0.0014291461978058787,ball_tree,3,1,uniform,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9520325203252031,0.010068671606911266,55,0.9401152623375113,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9418108464159237,0.01187037077809,55
0.037018632888793944,0.0011455540553037067,0.1781752586364746,0.007758123980740653,ball_tree,3,1,uniform,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9939024390243902,0.9973577235772358,0.001884881808027594,39,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.993934956667726,0.9973447688687234,0.0018736511014032695,39
0.03309998512268066,0.0016945984791085996,0.13061156272888183,0.0037508383208821675,ball_tree,3,1,distance,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.034108638763427734,0.0018168098272008507,0.13851642608642578,0.004082795483771668,ball_tree,3,1,distance,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 90}",0.8363821138211383,0.8617886178861789,0.834349593495935,0.8628048780487805,0.8963414634146342,0.8583333333333334,0.02251056405522103,181,0.8133794438497505,0.8604186144590382,0.8198355558392518,0.8619405593315707,0.8883998690321506,0.8487948085023523,0.028175772634068518,181
0.03465461730957031,0.0021067332703601184,0.1515742301940918,0.006008584250036338,ball_tree,3,1,distance,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.8800813008130082,0.8963414634146342,0.9012195121951219,0.01679014343744989,137,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8700970532590506,0.874217035267503,0.8870423891476173,0.018258897384954523,137
0.03752756118774414,0.0013092383008438187,0.16761384010314942,0.0033859058260465496,ball_tree,3,1,distance,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9520325203252031,0.010068671606911266,55,0.9401152623375113,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9418108464159237,0.01187037077809,55
0.0400233268737793,0.003670380931707517,0.16361627578735352,0.00990130775674775,ball_tree,3,1,distance,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9983739837398374,0.0008130081300813218,1,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.998983298560732,0.9983544372473245,0.0008382900906888609,1
0.030406475067138672,0.0008291916022564726,0.13512377738952636,0.0024457839436340246,ball_tree,3,2,uniform,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.032973957061767575,0.00211638244968318,0.1514671802520752,0.004542420078091601,ball_tree,3,2,uniform,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 90}",0.8363821138211383,0.8617886178861789,0.834349593495935,0.8628048780487805,0.8963414634146342,0.8583333333333334,0.02251056405522103,181,0.8133794438497505,0.8604186144590382,0.8198355558392518,0.8619405593315707,0.8883998690321506,0.8487948085023523,0.028175772634068518,181
0.03416585922241211,0.0009903193527495491,0.1627021312713623,0.004521063835199922,ball_tree,3,2,uniform,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.8800813008130082,0.8963414634146342,0.9012195121951219,0.01679014343744989,137,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8700970532590506,0.874217035267503,0.8870423891476173,0.018258897384954523,137
0.03381271362304687,0.0013050796463438918,0.1735292434692383,0.0020895212145005965,ball_tree,3,2,uniform,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9520325203252031,0.010068671606911266,55,0.9401152623375113,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9418108464159237,0.01187037077809,55
0.03439769744873047,0.0004908161469412795,0.17083320617675782,0.004634793259529214,ball_tree,3,2,uniform,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9939024390243902,0.9973577235772358,0.001884881808027594,39,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.993934956667726,0.9973447688687234,0.0018736511014032695,39
0.029212331771850585,0.0003980907964207375,0.12077875137329101,0.004137524925390293,ball_tree,3,2,distance,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.03034219741821289,0.0010773116139709347,0.13018441200256348,0.001350686118011135,ball_tree,3,2,distance,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 90}",0.8363821138211383,0.8617886178861789,0.834349593495935,0.8628048780487805,0.8963414634146342,0.8583333333333334,0.02251056405522103,181,0.8133794438497505,0.8604186144590382,0.8198355558392518,0.8619405593315707,0.8883998690321506,0.8487948085023523,0.028175772634068518,181
0.03213820457458496,0.00047378460854081777,0.14669404029846192,0.0060522166270227185,ball_tree,3,2,distance,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.8800813008130082,0.8963414634146342,0.9012195121951219,0.01679014343744989,137,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8700970532590506,0.874217035267503,0.8870423891476173,0.018258897384954523,137
0.037315654754638675,0.0013572975462517467,0.1767732620239258,0.021613583078521778,ball_tree,3,2,distance,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9520325203252031,0.010068671606911266,55,0.9401152623375113,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9418108464159237,0.01187037077809,55
0.03714156150817871,0.002545965395457443,0.1701970100402832,0.010056835119542496,ball_tree,3,2,distance,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9983739837398374,0.0008130081300813218,1,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.998983298560732,0.9983544372473245,0.0008382900906888609,1
0.031513023376464847,0.0020702612844445043,0.13801259994506837,0.006405082711606876,ball_tree,5,1,uniform,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.03138589859008789,0.0018378918930175166,0.15143132209777832,0.005837117615672953,ball_tree,5,1,uniform,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 90}",0.8638211382113821,0.8485772357723578,0.834349593495935,0.8861788617886179,0.8963414634146342,0.8658536585365854,0.0229683790024661,163,0.8576295872099632,0.8374273390052861,0.8198355558392518,0.8837311290529412,0.8883998690321506,0.8574046960279185,0.026322490344009835,169
0.0342465877532959,0.002421442813605692,0.16909327507019042,0.0028948138656614115,ball_tree,5,1,uniform,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.9034552845528455,0.9217479674796748,0.9109756097560975,0.013337422533758475,107,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8925319862122763,0.9098857868324542,0.8986631260512526,0.01477871050428524,107
0.03577337265014648,0.002083993659476338,0.18215394020080566,0.005188342331715745,ball_tree,5,1,uniform,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 110}",0.9441056910569106,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9512195121951219,0.01050244770956409,81,0.9375306426376561,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9412939224759527,0.011988641284687929,79
0.03781709671020508,0.0014929199283934965,0.17896385192871095,0.0052755508230751865,ball_tree,5,1,uniform,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,13,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,13
0.033023643493652347,0.0031033420975825504,0.13006958961486817,0.006474067983584729,ball_tree,5,1,distance,80,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 80}",0.7571138211382114,0.7510162601626016,0.7439024390243902,0.7357723577235772,0.7591463414634146,0.749390243902439,0.008637613561331628,195,0.7442247113132433,0.7324995675650714,0.7255692088117813,0.7280486546914594,0.7414857001820815,0.7343655685127274,0.007330215215125833,195
0.034119176864624026,0.0011866773561285276,0.13946037292480468,0.0049612765089554044,ball_tree,5,1,distance,90,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 90}",0.8638211382113821,0.8485772357723578,0.834349593495935,0.8861788617886179,0.8963414634146342,0.8658536585365854,0.0229683790024661,163,0.8576295872099632,0.8374273390052861,0.8198355558392518,0.8837311290529412,0.8883998690321506,0.8574046960279185,0.026322490344009835,169
0.03564929962158203,0.0017560773230435723,0.15899271965026857,0.015181938040459683,ball_tree,5,1,distance,100,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 100}",0.9227642276422764,0.9186991869918699,0.8882113821138211,0.9034552845528455,0.9217479674796748,0.9109756097560975,0.013337422533758475,107,0.9153577691305212,0.9021311521311521,0.8734089359498592,0.8925319862122763,0.9098857868324542,0.8986631260512526,0.01477871050428524,107
0.03752226829528808,0.0038364292571837124,0.16786131858825684,0.006979246709461903,ball_tree,5,1,distance,110,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9441056910569106,0.9512195121951219,0.9715447154471545,0.9520325203252031,0.010068671606911266,55,0.9401152623375113,0.9317882610565537,0.932648210884181,0.9400192541447473,0.9644832436566247,0.9418108464159237,0.01187037077809,55
0.03814854621887207,0.0014825399259810776,0.16370511054992676,0.010258840709796463,ball_tree,5,1,distance,120,"{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,13,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,13
