mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_preproc__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.03313579559326172,0.0010898232287247327,0.008083581924438477,0.0009041466771182822,5,log2,4,10,10,90,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 90}",0.45934959349593496,0.6280487804878049,0.5436991869918699,0.6605691056910569,0.5975609756097561,0.5778455284552846,0.07065340025653517,1058,0.44783824932743505,0.619063617878328,0.5198646989213616,0.6506403557112296,0.5900201929662753,0.5654854229609259,0.07300143616035797,1058
0.03621177673339844,0.0028964583105902273,0.008205032348632813,0.0007576275412629344,5,log2,4,10,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 100}",0.6453252032520326,0.6971544715447154,0.5762195121951219,0.6300813008130082,0.6951219512195121,0.6487804878048781,0.044976143234407275,1008,0.6307905090812681,0.6838110476515424,0.565565160833169,0.6126076127353578,0.682656698340173,0.635086205728302,0.04470789152648046,1008
0.036367940902709964,0.004473595961357788,0.008207035064697266,0.00039687149515807896,5,log2,4,10,10,110,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 110}",0.6636178861788617,0.641260162601626,0.7306910569105691,0.6554878048780488,0.7113821138211383,0.6804878048780487,0.03441867782235682,994,0.6570217389245155,0.6339879910818562,0.7167073616765557,0.6384698950213101,0.7024356954286781,0.6697245364265831,0.03374231805509592,992
0.03509044647216797,0.0026522531893598527,0.008650445938110351,0.0010446281309544286,5,log2,4,10,10,120,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 120}",0.7489837398373984,0.6056910569105691,0.5477642276422764,0.6626016260162602,0.7317073170731707,0.659349593495935,0.07564526222881864,1005,0.7201083502251617,0.5803272572009388,0.5356694031841557,0.6499050765202523,0.7023824802721139,0.6376785134805244,0.07046388483241972,1005
0.08469491004943848,0.0068851572990711735,0.010271215438842773,0.0014717477780811603,5,log2,4,10,50,80,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 80}",0.6910569105691057,0.7134146341463414,0.6707317073170732,0.6788617886178862,0.7215447154471545,0.6951219512195121,0.01953758510682587,978,0.6823473713197292,0.7016835048282505,0.6565905451491779,0.6692659139924971,0.7119570127367825,0.6843688696052874,0.020321039675653657,976
0.08416247367858887,0.0031473825811888594,0.010805463790893555,0.0011628967572625266,5,log2,4,10,50,90,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 90}",0.7835365853658537,0.7855691056910569,0.801829268292683,0.8191056910569106,0.8841463414634146,0.8148373983739837,0.036952762317197706,745,0.7776600941764569,0.7762981543597646,0.7939997463571655,0.8164680447103605,0.8822504040244208,0.8093352887256338,0.039236307939317754,742
0.09255199432373047,0.00964558529614766,0.011166143417358398,0.0014843492948454719,5,log2,4,10,50,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 100}",0.866869918699187,0.8404471544715447,0.8495934959349594,0.8313008130081301,0.9085365853658537,0.8593495934959348,0.02725851495557763,627,0.8592851398277018,0.8324914282717888,0.8381887532095572,0.8141358298459898,0.9022583983274012,0.8492719098964876,0.030155589123456367,656
0.09139618873596192,0.011044749131896833,0.010994720458984374,0.0020928831154330427,5,log2,4,10,50,110,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 110}",0.9004065040650406,0.9054878048780488,0.9115853658536586,0.8313008130081301,0.9146341463414634,0.8926829268292684,0.0310822801076614,478,0.8916639445412311,0.8981530519534164,0.9012117805093296,0.8210492154449159,0.9042531935416722,0.8832662371981129,0.03138659395129834,477
0.08924837112426758,0.00737484440111067,0.010796070098876953,0.0007469621284454253,5,log2,4,10,50,120,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 120}",0.9613821138211383,0.9237804878048781,0.9867886178861789,0.931910569105691,0.967479674796748,0.9542682926829269,0.023289880505091422,153,0.9566751911650834,0.9092612596571716,0.9871945843702447,0.9258688404666815,0.9621071338323335,0.948221401898303,0.027570704533274974,152
0.1575183391571045,0.012542845363852147,0.012511539459228515,0.0006474941097534934,5,log2,4,10,100,80,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'preproc__k': 80}",0.7530487804878049,0.7378048780487805,0.7296747967479674,0.7357723577235772,0.7449186991869918,0.7402439024390244,0.008043235340410333,911,0.7432440833251454,0.7285007887682764,0.7201255893863435,0.7280486546914594,0.7368903634471773,0.7313618959236804,0.007964526562457871,903
0.1605668544769287,0.006392220313058855,0.014397859573364258,0.0030045020880918876,5,log2,4,10,100,90,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'preproc__k': 90}",0.8384146341463414,0.8353658536585366,0.818089430894309,0.8475609756097561,0.883130081300813,0.8445121951219512,0.021538962262990183,695,0.8343688403340312,0.8316450792596118,0.81197970284888,0.8467674838221388,0.8816842559576525,0.8412890724444628,0.02307257768603023,678
0.15922236442565918,0.009078084470555619,0.012631464004516601,0.00044714046247635713,5,log2,4,10,100,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'preproc__k': 100}",0.9237804878048781,0.8729674796747967,0.8516260162601627,0.8922764227642277,0.891260162601626,0.8863821138211383,0.023854204415143746,493,0.9163980856171382,0.8655351389593422,0.8306004428218247,0.885822977527951,0.8712850798081275,0.8739283449468769,0.027928125668361704,498
0.15283536911010742,0.012563517866114123,0.012406587600708008,0.0008038778009032678,5,log2,4,10,100,110,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'preproc__k': 110}",0.9420731707317073,0.907520325203252,0.9095528455284553,0.9410569105691057,0.9471544715447154,0.9294715447154471,0.01722973126221361,302,0.9344337017725823,0.8973655211664296,0.8976043677502843,0.9323048197937712,0.932202038491632,0.9187820897949399,0.017407455471505313,303
0.15335693359375,0.00946857518547865,0.013416099548339843,0.0013842930051891707,5,log2,4,10,100,120,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'preproc__k': 120}",0.9898373983739838,0.959349593495935,0.9766260162601627,0.9308943089430894,0.9979674796747967,0.9709349593495935,0.023907830817126195,146,0.9902670252795279,0.9506986193243995,0.9773718869619854,0.9165542683945285,0.9979880800742243,0.9665759760069331,0.029728099430019285,146
0.037630891799926756,0.003309817920187142,0.008209323883056641,0.00038810322623292556,10,sqrt,1,2,10,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10, 'preproc__k': 80}",0.7012195121951219,0.676829268292683,0.6951219512195121,0.6565040650406504,0.7245934959349594,0.6908536585365853,0.022980965894475718,983,0.6906153708881534,0.6678732082001136,0.6868313120780235,0.6482695835268366,0.7156362134318347,0.6818451376249924,0.02265457294323624,980
0.03550777435302734,0.0021107329635650304,0.007692956924438476,0.0007562182516201493,10,sqrt,1,2,10,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10, 'preproc__k': 90}",0.758130081300813,0.7083333333333334,0.7164634146341463,0.7357723577235772,0.8272357723577236,0.7491869918699188,0.04264128824604668,791,0.752568823670726,0.7031154611342083,0.7042136125051741,0.7292646354294561,0.8244998625155836,0.7427324790510296,0.044759921077971464,791
0.0354362964630127,0.0005428669186390015,0.008087968826293946,0.0006442380879297098,10,sqrt,1,2,10,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10, 'preproc__k': 100}",0.7367886178861789,0.7947154471544715,0.8008130081300813,0.7815040650406504,0.8567073170731707,0.7941056910569104,0.0384925222343534,761,0.7232790283338516,0.7832231069681738,0.7908383145401526,0.7769258418503566,0.848866394131267,0.7846265371647603,0.03997532380266372,763
0.03638648986816406,0.0013221993395096414,0.007722282409667968,0.00044632899445606064,10,sqrt,1,2,10,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10, 'preproc__k': 110}",0.8201219512195121,0.8445121951219512,0.7408536585365854,0.8445121951219512,0.8526422764227642,0.8205284552845529,0.041303693645139965,738,0.8137441686451325,0.8345987451587994,0.7333399070281602,0.832198365234048,0.847523385988354,0.8122809144108988,0.04091612390984227,739
0.04111156463623047,0.0016598984727686492,0.008976888656616212,0.0012482162328328115,10,sqrt,1,2,10,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10, 'preproc__k': 120}",0.9227642276422764,0.8313008130081301,0.8394308943089431,0.801829268292683,0.9522357723577236,0.8695121951219512,0.05766271267301908,522,0.9188400708667164,0.8253872681402213,0.8227410312981361,0.7937418692519659,0.9529838976524861,0.8627388274419051,0.0617204425279219,517
0.10582566261291504,0.010692914974355028,0.012061595916748047,0.002088983884119285,10,sqrt,1,2,50,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'preproc__k': 80}",0.7489837398373984,0.7367886178861789,0.7296747967479674,0.7357723577235772,0.7479674796747967,0.7398373983739838,0.007467956532875562,916,0.7409138973812405,0.7282764624937302,0.7201255893863435,0.7280486546914594,0.7385028639607486,0.7311734935827044,0.007600114876181492,909
0.1082728385925293,0.010524904607328085,0.010799169540405273,0.0009778633896639429,10,sqrt,1,2,50,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'preproc__k': 90}",0.8638211382113821,0.8617886178861789,0.8262195121951219,0.8790650406504065,0.8861788617886179,0.8634146341463413,0.020733699888303425,539,0.8576295872099632,0.8604186144590382,0.8164735337424862,0.8800266815688206,0.883343547055256,0.8595783928071128,0.02385559791906876,530
0.11045622825622559,0.01267815986323825,0.011016273498535156,0.0006710340375509552,10,sqrt,1,2,50,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'preproc__k': 100}",0.9227642276422764,0.9034552845528455,0.8790650406504065,0.8953252032520326,0.915650406504065,0.9032520325203253,0.01537746367429084,438,0.9153577691305212,0.8920413264265445,0.8661874395315472,0.8875827113170198,0.9059367232670791,0.8934211939345422,0.016825701163992082,441
0.10392594337463379,0.003453843535493203,0.010670995712280274,0.000853642766329013,10,sqrt,1,2,50,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9359756097560976,0.9329268292682927,0.9603658536585366,0.9426829268292684,0.01027579240631259,260,0.9401152623375113,0.9239549508858452,0.9270546438068741,0.9270391121228441,0.9552913972983439,0.9346910732902838,0.0117126176860965,256
0.10744757652282715,0.0034498501061376225,0.011102008819580077,0.0011228810367218435,10,sqrt,1,2,50,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'preproc__k': 120}",1.0,0.9817073170731707,0.9928861788617886,0.9949186991869918,0.9939024390243902,0.9926829268292684,0.006008839633778248,110,1.0,0.9821776477628602,0.9931405665600641,0.9950045674024852,0.993934956667726,0.9928515476786272,0.005846799310487057,111
0.17457613945007325,0.006648448768565151,0.013406181335449218,0.0008119906587500109,10,sqrt,1,2,100,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'preproc__k': 80}",0.7530487804878049,0.7367886178861789,0.7347560975609756,0.7357723577235772,0.7479674796747967,0.7416666666666667,0.007423570068190926,835,0.7432440833251454,0.7282764624937302,0.7229190060115114,0.7280486546914594,0.7385028639607486,0.732198214096519,0.007489492886723513,833
0.19936008453369142,0.021632258576217266,0.01606435775756836,0.003700843973299198,10,sqrt,1,2,100,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'preproc__k': 90}",0.8638211382113821,0.8353658536585366,0.8262195121951219,0.8556910569105691,0.8861788617886179,0.8534552845528456,0.021224028426352244,663,0.8576295872099632,0.8316450792596118,0.8164735337424862,0.854185609410753,0.883343547055256,0.848655471335614,0.022975684215340582,660
0.1973407745361328,0.011403430255070348,0.014209985733032227,0.001160750826618145,10,sqrt,1,2,100,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'preproc__k': 100}",0.9227642276422764,0.9024390243902439,0.8841463414634146,0.8963414634146342,0.915650406504065,0.9042682926829269,0.013731175409800423,426,0.9153577691305212,0.8911754647598809,0.8712530814822657,0.8881366773981431,0.9059367232670791,0.894371943207578,0.01521661466389764,430
0.19606976509094237,0.02871227316329451,0.014005565643310547,0.0008867864179194131,10,sqrt,1,2,100,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9400406504065041,0.9400406504065041,0.9471544715447154,0.9422764227642275,0.004652651683845333,263,0.9401152623375113,0.9239549508858452,0.9294824920797936,0.9316841921214467,0.9382695664480822,0.9327012927745357,0.005896885355322553,263
0.18330230712890624,0.006876621778971112,0.012578201293945313,0.0005054157040220383,10,sqrt,1,2,100,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'preproc__k': 120}",1.0,0.9959349593495935,0.9979674796747967,0.9949186991869918,0.9989837398373984,0.9975609756097562,0.0018848818080275916,68,1.0,0.9958754762137182,0.9979416193676287,0.9950045674024852,0.998983298560732,0.9975609923089127,0.001870447184944633,72
0.03762760162353516,0.001469137270083226,0.008596324920654297,0.0004960871483236707,10,sqrt,1,5,10,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10, 'preproc__k': 80}",0.676829268292683,0.709349593495935,0.7022357723577236,0.7327235772357723,0.7103658536585366,0.7063008130081301,0.017939222897248933,971,0.6643705339781817,0.6990954779822074,0.6911574322225476,0.7259761992700606,0.7026682359875912,0.6966535758881177,0.019871374658537624,970
0.03528451919555664,0.0010808925622755275,0.008139276504516601,0.0008995533886810104,10,sqrt,1,5,10,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10, 'preproc__k': 90}",0.7317073170731707,0.8282520325203252,0.6697154471544715,0.6839430894308943,0.7784552845528455,0.7384146341463415,0.059001232887004394,918,0.7228567838116463,0.8278486034060419,0.6603156986285378,0.6809725947714287,0.7776458841314242,0.7339279129498159,0.061770463525960696,792
0.039884519577026364,0.0016090793732375086,0.008810710906982423,0.0007885655257429407,10,sqrt,1,5,10,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10, 'preproc__k': 100}",0.7764227642276422,0.8221544715447154,0.7357723577235772,0.733739837398374,0.8028455284552846,0.7741869918699187,0.03532377648282986,783,0.76319951160018,0.809415333817625,0.7241632341394487,0.7295510314942204,0.7941406172518642,0.7640939456606677,0.03389780332756895,784
0.0376190185546875,0.003134289396253301,0.00879530906677246,0.0009808895056453264,10,sqrt,1,5,10,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10, 'preproc__k': 110}",0.8404471544715447,0.850609756097561,0.8241869918699187,0.8363821138211383,0.8282520325203252,0.8359756097560975,0.009305303367690717,716,0.8386332190976573,0.8395795476329301,0.8121925538496425,0.8280819665327136,0.8189174304985062,0.8274809435222898,0.010753411688252426,717
0.038341093063354495,0.0035743433528596467,0.008100223541259766,0.0004929356886086609,10,sqrt,1,5,10,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10, 'preproc__k': 120}",0.8577235772357723,0.9126016260162602,0.8953252032520326,0.8038617886178862,0.9491869918699187,0.8837398373983738,0.04961431656777118,501,0.8446638489997712,0.9050805887581876,0.8847781997148183,0.7823138672511054,0.9467523523804081,0.8727177714208582,0.05591746329518439,501
0.09220585823059083,0.004169144501481531,0.009452390670776366,0.00038326150779714247,10,sqrt,1,5,50,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'preproc__k': 80}",0.7530487804878049,0.7378048780487805,0.7357723577235772,0.7357723577235772,0.7479674796747967,0.7420731707317073,0.007110916944933306,802,0.7432440833251454,0.7285007887682764,0.7231663393392203,0.7280486546914594,0.7385028639607486,0.73229254601697,0.007405132049004173,805
0.14327149391174315,0.023155725074384167,0.012186861038208008,0.0017513063990791345,10,sqrt,1,5,50,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'preproc__k': 90}",0.8638211382113821,0.8617886178861789,0.8211382113821138,0.8485772357723578,0.8861788617886179,0.85630081300813,0.02133275083479988,655,0.8576295872099632,0.8604186144590382,0.8136331700963028,0.8468836291828401,0.883343547055256,0.85238170960068,0.022726397161324182,651
0.11965436935424804,0.015255513159499957,0.013506507873535157,0.004873753985643724,10,sqrt,1,5,50,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'preproc__k': 100}",0.9237804878048781,0.9024390243902439,0.8810975609756098,0.8607723577235772,0.8882113821138211,0.891260162601626,0.021093213518893702,480,0.9163980856171382,0.8911754647598809,0.8695781088347871,0.8519649767941757,0.8772826662873958,0.8812798604586757,0.02164940497722632,481
0.11310276985168458,0.008777737050174752,0.011840248107910156,0.0014362672770789895,10,sqrt,1,5,50,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'preproc__k': 110}",0.9471544715447154,0.9288617886178862,0.9380081300813008,0.9329268292682927,0.9715447154471545,0.9436991869918699,0.01520455626769516,256,0.9395244019581636,0.9193222675045041,0.9282645253430477,0.9270391121228441,0.9644832436566247,0.9357267101170368,0.01575833101867925,255
0.10100650787353516,0.003727693583613679,0.009941720962524414,0.0005176276247122105,10,sqrt,1,5,50,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'preproc__k': 120}",0.9959349593495935,0.991869918699187,0.9939024390243902,0.9969512195121951,0.9979674796747967,0.9953252032520326,0.002189091385014033,99,0.9959664306320483,0.9918673645567099,0.9939657189006453,0.9969936089735228,0.9979639448568399,0.9953514135839534,0.002189023467136218,99
0.2004774570465088,0.02220106451921892,0.015762996673583985,0.001985178456017384,10,sqrt,1,5,100,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'preproc__k': 80}",0.7530487804878049,0.7367886178861789,0.7296747967479674,0.7357723577235772,0.7479674796747967,0.740650406504065,0.008560747840915739,904,0.7432440833251454,0.7282764624937302,0.7201255893863435,0.7280486546914594,0.7385028639607486,0.7316395307714855,0.008228565463322587,895
0.20810508728027344,0.011670507279750707,0.01783280372619629,0.002799528955522908,10,sqrt,1,5,100,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'preproc__k': 90}",0.8638211382113821,0.8617886178861789,0.8262195121951219,0.8790650406504065,0.8861788617886179,0.8634146341463413,0.020733699888303425,539,0.8576295872099632,0.8604186144590382,0.8164735337424862,0.8800266815688206,0.883343547055256,0.8595783928071128,0.02385559791906876,530
0.20498342514038087,0.013287392997140933,0.014498662948608399,0.0012709378048956152,10,sqrt,1,5,100,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'preproc__k': 100}",0.9227642276422764,0.9054878048780488,0.8861788617886179,0.8922764227642277,0.9166666666666666,0.9046747967479675,0.013910519213226526,418,0.9153577691305212,0.8931902285560822,0.8733592977984502,0.885822977527951,0.9069538313730788,0.8949368208772167,0.014920629318951011,414
0.19920406341552735,0.004897563584829968,0.013799524307250977,0.0008253300327985934,10,sqrt,1,5,100,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9400406504065041,0.9126016260162602,0.9471544715447154,0.9367886178861788,0.012909304478211713,283,0.9401152623375113,0.9239549508858452,0.9294824920797936,0.8997081064264153,0.9382695664480822,0.9263060756355295,0.014538831623326417,287
0.19477057456970215,0.005973363546880298,0.015179729461669922,0.0011887286264000909,10,sqrt,1,5,100,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'preproc__k': 120}",1.0,0.9959349593495935,0.9949186991869918,0.9949186991869918,0.9939024390243902,0.9959349593495936,0.0021317253011588536,92,1.0,0.9958742188550265,0.9949353143654502,0.9950045674024852,0.993934956667726,0.9959498114581375,0.0021162264514243434,92
0.03831291198730469,0.0031374378697201586,0.008794450759887695,0.00039824386652188653,10,sqrt,1,10,10,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 80}",0.6727642276422764,0.7063008130081301,0.5934959349593496,0.6808943089430894,0.7205284552845529,0.6747967479674797,0.044124888108020295,998,0.6620578358581725,0.6974667173427568,0.5786490083719767,0.6728141926054746,0.7045903972706823,0.6631156302898125,0.04501098696117961,997
0.038016462326049806,0.0033464976051102674,0.00880136489868164,0.0011680849560609492,10,sqrt,1,10,10,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 90}",0.7947154471544715,0.7439024390243902,0.7469512195121951,0.7286585365853658,0.7754065040650406,0.7579268292682927,0.02380219286023967,789,0.7888340650054163,0.734906265912746,0.7338415678360444,0.7255399552408626,0.7666878966421261,0.749961950127439,0.023974039244699964,790
0.04339241981506348,0.002183883064997811,0.009798955917358399,0.0017208283688076639,10,sqrt,1,10,10,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 100}",0.7977642276422764,0.8313008130081301,0.7601626016260162,0.8252032520325203,0.7632113821138211,0.7955284552845528,0.029867676978606067,760,0.7839434483779553,0.8262206916200538,0.7501903282159751,0.8148079429497499,0.756798269229599,0.7863921360786665,0.030285758487154528,761
0.03982386589050293,0.003038298582660316,0.009196138381958008,0.0009669194924921645,10,sqrt,1,10,10,110,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 110}",0.8099593495934959,0.8150406504065041,0.8150406504065041,0.7815040650406504,0.8394308943089431,0.8121951219512196,0.018465757567046978,749,0.8034166649117668,0.8014015618581972,0.8068433036104324,0.7697425954068953,0.8289914955773314,0.8020791242729246,0.018946621539874333,753
0.04063315391540527,0.0007403752358928371,0.00880589485168457,0.0004003430502164488,10,sqrt,1,10,10,120,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10, 'preproc__k': 120}",0.8810975609756098,0.8638211382113821,0.7865853658536586,0.8790650406504065,0.850609756097561,0.8522357723577235,0.03464001438895404,670,0.8711854378172621,0.8527163481064023,0.7655073419988467,0.8726974054542006,0.8205930222684918,0.8365399111290406,0.040172834528390614,698
0.10110187530517578,0.01495303942424052,0.011993169784545898,0.0026088759379314305,10,sqrt,1,10,50,80,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 80}",0.7530487804878049,0.7367886178861789,0.7357723577235772,0.7306910569105691,0.7479674796747967,0.7408536585365854,0.008306023065732736,898,0.7432440833251454,0.7282764624937302,0.7231663393392203,0.7230112945634478,0.7385028639607486,0.7312402087364586,0.00822830910150503,905
0.125160551071167,0.03040525986919344,0.011719989776611327,0.0008892534539695443,10,sqrt,1,10,50,90,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'preproc__k': 90}",0.8638211382113821,0.8617886178861789,0.8262195121951219,0.8790650406504065,0.8628048780487805,0.8587398373983739,0.017448923602711188,629,0.8576295872099632,0.8604186144590382,0.8164735337424862,0.8800266815688206,0.8585776454272616,0.854625212481514,0.02077978210940689,624
