mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__layers,param_clf__optimizer,param_preproc__n_features_to_select,param_preproc__step,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
4.434542942047119,0.1431586999220822,0.14569754600524903,0.004690642884750753,16,10,"[128, 64]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.7769224643707275,0.06157043292853324,0.1513193130493164,0.003237863621221456,16,10,"[128, 64]",sgd,110,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.916598510742188,0.5947935031507069,0.17192940711975097,0.0175909781819718,16,10,"[128, 64]",sgd,110,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.377367162704468,0.07439304223693677,0.1773240089416504,0.014102234892141402,16,10,"[128, 64]",sgd,120,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.9003580093383787,0.185700393875951,0.18512215614318847,0.06392454282659558,16,10,"[128, 64]",sgd,120,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.214896726608277,0.15932955466704896,0.1755201816558838,0.061582347789324365,16,20,"[64, 32]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.095993995666504,0.6980652984086999,0.17659053802490235,0.014560046549872864,16,20,"[64, 32]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.28697853088379,0.6212418811116751,0.16022849082946777,0.012419110014041543,16,20,"[64, 32]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.24320125579834,0.28097157134902434,0.15797510147094726,0.00653031055762935,16,20,"[64, 32]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.027489042282104,0.14507757299205598,0.16302118301391602,0.01434740968832266,16,20,"[64, 32]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
